Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
8/30/12,19.27000,19.45000,19.06000,19.09000,30647500,0,0
8/31/12,18.68000,18.70000,18.03000,18.06000,58764200,0,0
9/4/12,18.08000,18.27000,17.55000,17.73000,46622400,0,0
9/5/12,18.27000,18.75000,18.18000,18.58000,60781800,0,0
9/6/12,18.74000,19.26000,18.72000,18.96000,46066500,0,0
9/7/12,19.10000,19.42000,18.78000,18.98000,36371700,0,0
9/10/12,19.06000,19.20000,18.55000,18.81000,24797800,0,0
9/11/12,18.92000,19.58000,18.85000,19.43000,50508200,0,0
9/12/12,20.76000,21.16000,20.28000,20.93000,121584000,0,0
9/13/12,20.96000,21.48000,20.61000,20.71000,65041600,0,0
9/14/12,21.13000,22.08000,20.90000,22.00000,72819800,0,0
9/17/12,22.67000,22.75000,21.50000,21.52000,50667600,0,0
9/18/12,21.60000,21.98000,21.37000,21.87000,36760500,0,0
9/19/12,21.99000,23.37000,21.77000,23.29000,78782800,0,0
9/20/12,23.02000,23.24000,22.54000,22.59000,57248900,0,0
9/21/12,22.97000,23.24000,22.60000,22.86000,51218100,0,0
9/24/12,21.78000,21.98000,20.36000,20.79000,79106500,0,0
9/25/12,21.20000,21.21000,20.22000,20.28000,46291700,0,0
9/26/12,20.15000,20.78000,19.80000,20.62000,38271900,0,0
9/27/12,20.99000,21.00000,20.16000,20.32000,30215900,0,0
9/28/12,20.57000,21.95000,20.50000,21.66000,65486000,0,0
10/1/12,22.08000,22.59000,21.73000,21.99000,51262700,0,0
10/2/12,22.08000,22.49000,21.82000,22.27000,29341400,0,0
10/3/12,22.30000,22.49000,21.80000,21.83000,32000100,0,0
10/4/12,22.32000,22.40000,21.41000,21.95000,46892100,0,0
10/5/12,21.49000,21.63000,20.88000,20.91000,40529300,0,0
10/8/12,20.40000,20.75000,20.16000,20.40000,32236700,0,0
10/9/12,20.39000,20.55000,19.97000,20.23000,27161800,0,0
10/10/12,19.93000,19.94000,19.45000,19.64000,39321800,0,0
10/11/12,19.88000,19.96000,19.61000,19.75000,21817300,0,0
10/12/12,19.75000,19.80000,19.48000,19.52000,18809400,0,0
10/15/12,19.68000,19.88000,19.49000,19.52000,20189700,0,0
10/16/12,19.68000,19.69000,19.30000,19.48000,21834700,0,0
10/17/12,19.50000,20.48000,19.37000,19.88000,44074500,0,0
10/18/12,19.70000,19.79000,18.89000,18.98000,52157400,0,0
10/19/12,19.00000,19.06000,18.80000,19.00000,34835000,0,0
10/22/12,19.20000,19.43000,19.05000,19.32000,32447300,0,0
10/23/12,19.25000,19.80000,19.10000,19.50000,78381200,0,0
10/24/12,24.13000,24.25000,22.85000,23.23000,228949900,0,0
10/25/12,23.29000,23.31000,22.47000,22.56000,76142000,0,0
10/26/12,22.40000,22.88000,21.88000,21.94000,73175800,0,0
10/31/12,20.82000,21.50000,20.73000,21.11000,99378200,0,0
11/1/12,21.08000,21.44000,21.01000,21.21000,37713900,0,0
11/2/12,21.26000,21.69000,21.07000,21.18000,38344400,0,0
11/5/12,21.10000,21.48000,20.92000,21.25000,31806700,0,0
11/6/12,21.24000,21.37000,20.99000,21.17000,29062700,0,0
11/7/12,20.85000,20.95000,20.37000,20.47000,33396800,0,0
11/8/12,20.52000,20.73000,19.98000,19.99000,34254600,0,0
11/9/12,19.96000,20.00000,19.13000,19.21000,42295500,0,0
11/12/12,19.15000,20.17000,18.87000,20.07000,67349200,0,0
11/13/12,19.61000,20.11000,19.56000,19.86000,71775100,0,0
11/14/12,20.10000,22.50000,19.93000,22.36000,229751000,0,0
11/15/12,22.34000,22.50000,21.65000,22.17000,78857700,0,0
11/16/12,22.25000,23.93000,22.18000,23.56000,107182200,0,0
11/19/12,23.96000,24.12000,22.82000,22.92000,85021300,0,0
11/20/12,22.73000,23.90000,22.70000,23.10000,46655300,0,0
11/21/12,23.22000,24.53000,23.05000,24.32000,89862400,0,0
11/23/12,24.58000,24.68000,23.88000,24.00000,29520900,0,0
11/26/12,24.94000,26.09000,24.81000,25.94000,123865000,0,0
11/27/12,26.04000,26.50000,25.46000,26.15000,85760600,0,0
11/28/12,25.94000,26.49000,25.75000,26.36000,49205600,0,0
11/29/12,26.50000,27.52000,26.16000,27.32000,88759700,0,0
11/30/12,27.26000,28.00000,26.76000,28.00000,127049600,0,0
12/3/12,28.00000,28.88000,26.98000,27.04000,123526100,0,0
12/4/12,27.06000,27.76000,26.68000,27.46000,72869200,0,0
12/5/12,27.75000,27.90000,27.26000,27.71000,58976300,0,0
12/6/12,27.68000,27.75000,26.82000,26.97000,46001500,0,0
12/7/12,27.07000,27.78000,26.84000,27.49000,51751900,0,0
12/10/12,27.17000,28.17000,27.10000,27.84000,50608500,0,0
12/11/12,28.07000,28.24000,27.66000,27.98000,77099100,0,0
12/12/12,28.00000,28.14000,27.37000,27.58000,46704200,0,0
12/13/12,27.59000,28.75000,27.43000,28.24000,81051600,0,0
12/14/12,28.18000,28.33000,26.76000,26.81000,91631600,0,0
12/17/12,26.77000,27.00000,26.32000,26.75000,57742500,0,0
12/18/12,26.96000,27.91000,26.90000,27.71000,60512900,0,0
12/19/12,27.83000,28.22000,26.95000,27.41000,61390300,0,0
12/20/12,27.49000,27.60000,27.13000,27.36000,35574800,0,0
12/21/12,26.66000,27.01000,26.12000,26.26000,54555200,0,0
12/24/12,26.50000,26.96000,26.20000,26.93000,28230100,0,0
12/26/12,27.03000,27.18000,26.38000,26.51000,33175400,0,0
12/27/12,26.55000,26.80000,25.52000,26.05000,43481700,0,0
12/28/12,25.48000,26.11000,25.15000,25.91000,56574800,0,0
12/31/12,26.20000,26.99000,26.11000,26.62000,60374500,0,0
1/2/13,27.44000,28.18000,27.42000,28.00000,69846400,0,0
1/3/13,27.88000,28.47000,27.59000,27.77000,63140600,0,0
1/4/13,28.01000,28.93000,27.83000,28.76000,72715400,0,0
1/7/13,28.69000,29.79000,28.65000,29.42000,83781800,0,0
1/8/13,29.51000,29.60000,28.86000,29.06000,45871300,0,0
1/9/13,29.67000,30.60000,29.49000,30.59000,104787700,0,0
1/10/13,30.60000,31.45000,30.28000,31.30000,95316400,0,0
1/11/13,31.28000,31.96000,31.10000,31.72000,89598000,0,0
1/14/13,32.08000,32.21000,30.62000,30.95000,98892800,0,0
1/15/13,30.64000,31.71000,29.88000,30.10000,173242600,0,0
1/16/13,30.21000,30.35000,29.53000,29.85000,75332700,0,0
1/17/13,30.08000,30.42000,30.03000,30.14000,40256700,0,0
1/18/13,30.31000,30.44000,29.27000,29.66000,49631500,0,0
1/22/13,29.75000,30.89000,29.74000,30.73000,55243300,0,0
1/23/13,31.10000,31.50000,30.80000,30.82000,48899800,0,0
1/24/13,31.27000,31.49000,30.81000,31.08000,43845100,0,0
1/25/13,31.41000,31.93000,31.13000,31.54000,54363600,0,0
1/28/13,31.88000,32.51000,31.81000,32.47000,59682500,0,0
1/29/13,32.00000,32.07000,30.71000,30.79000,72976500,0,0
1/30/13,30.98000,31.49000,30.88000,31.24000,87682100,0,0
1/31/13,29.15000,31.47000,28.74000,30.98000,190744900,0,0
2/1/13,31.01000,31.02000,29.63000,29.73000,85856700,0,0
2/4/13,29.06000,29.20000,28.01000,28.11000,92362200,0,0
2/5/13,28.26000,28.96000,28.04000,28.64000,47948200,0,0
2/6/13,28.74000,29.29000,28.66000,29.05000,38375900,0,0
2/7/13,29.11000,29.15000,28.27000,28.65000,34540100,0,0
2/8/13,28.89000,29.17000,28.51000,28.55000,37708800,0,0
2/11/13,28.61000,28.68000,28.04000,28.26000,37361800,0,0
2/12/13,27.67000,28.16000,27.10000,27.37000,93498700,0,0
2/13/13,27.36000,28.32000,27.31000,27.91000,50164000,0,0
2/14/13,28.02000,28.63000,28.01000,28.50000,35615800,0,0
2/15/13,28.52000,28.75000,28.09000,28.32000,33109300,0,0
2/19/13,28.23000,29.08000,28.12000,28.93000,49396400,0,0
2/20/13,28.92000,29.05000,28.33000,28.46000,42098200,0,0
2/21/13,28.28000,28.55000,27.15000,27.28000,49642300,0,0
2/22/13,27.62000,27.63000,26.82000,27.13000,36350200,0,0
2/25/13,27.16000,27.64000,27.15000,27.27000,34652000,0,0
2/26/13,27.36000,27.46000,26.70000,27.39000,31611700,0,0
2/27/13,27.34000,27.34000,26.63000,26.87000,44319700,0,0
2/28/13,26.84000,27.30000,26.34000,27.25000,83027800,0,0
3/1/13,27.05000,28.12000,26.81000,27.78000,54064800,0,0
3/4/13,27.76000,28.06000,27.44000,27.72000,32400700,0,0
3/5/13,27.88000,28.18000,27.21000,27.52000,40622200,0,0
3/6/13,28.10000,28.13000,27.35000,27.45000,33532600,0,0
3/7/13,27.57000,28.68000,27.47000,28.58000,74540200,0,0
3/8/13,28.43000,28.47000,27.73000,27.96000,44198900,0,0
3/11/13,28.01000,28.64000,27.83000,28.14000,35642100,0,0
3/12/13,28.10000,28.32000,27.60000,27.83000,27569600,0,0
3/13/13,27.62000,27.65000,26.92000,27.08000,39619500,0,0
3/14/13,27.10000,27.43000,26.83000,27.04000,27646400,0,0
3/15/13,27.03000,27.06000,26.56000,26.65000,31597400,0,0
3/18/13,26.37000,26.79000,25.78000,26.49000,26653700,0,0
3/19/13,26.53000,26.90000,26.21000,26.55000,25254200,0,0
3/20/13,26.68000,26.69000,25.78000,25.86000,44006500,0,0
3/21/13,25.66000,26.11000,25.56000,25.74000,24336100,0,0
3/22/13,25.80000,26.01000,25.63000,25.73000,18456300,0,0
3/25/13,25.75000,25.80000,25.08000,25.13000,39199000,0,0
3/26/13,25.08000,25.48000,25.03000,25.21000,26957200,0,0
3/27/13,25.00000,26.28000,24.72000,26.09000,52297400,0,0
3/28/13,26.09000,26.17000,25.52000,25.58000,28585700,0,0
4/1/13,25.63000,25.89000,25.28000,25.53000,22249300,0,0
4/2/13,25.77000,26.12000,25.30000,25.42000,35153300,0,0
4/3/13,25.83000,26.39000,25.70000,26.25000,48195200,0,0
4/4/13,26.62000,27.23000,26.11000,27.07000,82016800,0,0
4/5/13,26.86000,27.80000,26.61000,27.39000,64566600,0,0
4/8/13,27.19000,27.20000,26.63000,26.85000,27256000,0,0
4/9/13,26.58000,26.89000,26.42000,26.59000,21311100,0,0
4/10/13,27.01000,27.84000,26.90000,27.57000,45949400,0,0
4/11/13,27.48000,28.10000,27.25000,28.02000,33368500,0,0
4/12/13,28.00000,28.00000,27.24000,27.40000,28697400,0,0
4/15/13,27.16000,27.48000,26.36000,26.52000,30275400,0,0
4/16/13,26.81000,27.11000,26.40000,26.92000,27365900,0,0
4/17/13,26.65000,27.20000,26.39000,26.63000,26440600,0,0
4/18/13,26.82000,26.82000,25.15000,25.69000,39059000,0,0
4/19/13,25.62000,25.96000,25.33000,25.73000,20380900,0,0
4/22/13,25.81000,26.36000,25.70000,25.97000,25687600,0,0
4/23/13,26.22000,26.33000,25.77000,25.98000,25191500,0,0
4/24/13,25.93000,26.40000,25.80000,26.11000,19729900,0,0
4/25/13,26.07000,26.40000,26.00000,26.14000,17150000,0,0
4/26/13,26.60000,27.62000,26.60000,26.85000,33018000,0,0
4/29/13,27.16000,27.41000,26.86000,26.98000,29201100,0,0
4/30/13,27.13000,27.85000,27.01000,27.77000,36245700,0,0
5/1/13,27.85000,27.92000,27.31000,27.43000,64567600,0,0
5/2/13,28.01000,29.02000,27.98000,28.97000,104257000,0,0
5/3/13,29.04000,29.07000,28.15000,28.31000,58506400,0,0
5/6/13,28.33000,28.46000,27.48000,27.57000,43939400,0,0
5/7/13,27.55000,27.85000,26.85000,26.89000,41259100,0,0
5/8/13,26.88000,27.30000,26.65000,27.12000,34654900,0,0
5/9/13,27.08000,27.55000,26.85000,27.04000,33457200,0,0
5/10/13,27.14000,27.30000,26.57000,26.68000,30847100,0,0
5/13/13,26.60000,27.33000,26.53000,26.82000,29068800,0,0
5/14/13,26.89000,27.28000,26.82000,27.07000,24930300,0,0
5/15/13,26.92000,26.99000,26.40000,26.60000,30299800,0,0
5/16/13,26.48000,26.55000,25.90000,26.13000,35499100,0,0
5/17/13,26.40000,26.60000,26.20000,26.25000,29462700,0,0
5/20/13,26.18000,26.19000,25.69000,25.76000,42402900,0,0
5/21/13,25.87000,26.08000,25.59000,25.66000,26261300,0,0
5/22/13,25.65000,25.85000,24.92000,25.16000,45314500,0,0
5/23/13,24.80000,25.53000,24.77000,25.06000,37663100,0,0
5/24/13,24.97000,24.97000,24.08000,24.31000,58727900,0,0
5/28/13,24.54000,24.54000,23.92000,24.10000,50079700,0,0
5/29/13,23.79000,23.81000,23.26000,23.32000,64237800,0,0
5/30/13,24.13000,24.78000,23.93000,24.55000,60733200,0,0
5/31/13,24.63000,24.95000,24.27000,24.35000,35925000,0,0
6/3/13,24.27000,24.32000,23.71000,23.85000,35733800,0,0
6/4/13,23.89000,23.93000,23.32000,23.52000,34760800,0,0
6/5/13,23.35000,23.71000,22.79000,22.90000,53819700,0,0
6/6/13,22.99000,23.09000,22.67000,22.97000,31260700,0,0
6/7/13,23.03000,23.40000,22.86000,23.29000,38699200,0,0
6/10/13,24.06000,24.60000,23.99000,24.33000,58393000,0,0
6/11/13,24.03000,24.35000,24.00000,24.03000,29885900,0,0
6/12/13,24.16000,24.26000,23.58000,23.77000,26445800,0,0
6/13/13,23.72000,23.83000,23.27000,23.73000,31189300,0,0
6/14/13,23.56000,23.89000,23.26000,23.63000,30677100,0,0
6/17/13,23.91000,24.25000,23.75000,24.02000,33664500,0,0
6/18/13,24.09000,24.69000,24.08000,24.21000,36709100,0,0
6/19/13,24.20000,25.19000,24.10000,24.31000,31790600,0,0
6/20/13,24.28000,24.75000,23.65000,23.90000,42765600,0,0
6/21/13,24.59000,24.70000,24.05000,24.53000,45833900,0,0
6/24/13,23.95000,24.11000,23.38000,23.94000,40626000,0,0
6/25/13,24.14000,24.43000,24.04000,24.25000,24713200,0,0
6/26/13,24.51000,24.65000,23.99000,24.16000,29890300,0,0
6/27/13,24.24000,24.84000,24.21000,24.66000,34694100,0,0
6/28/13,24.68000,24.98000,24.42000,24.88000,96778900,0,0
7/1/13,24.97000,25.06000,24.62000,24.81000,20582200,0,0
7/2/13,24.70000,24.77000,24.30000,24.41000,18394100,0,0
7/3/13,24.22000,24.71000,24.15000,24.52000,10404400,0,0
7/5/13,24.65000,24.66000,24.20000,24.37000,20229500,0,0
7/8/13,24.47000,25.04000,24.42000,24.71000,27064600,0,0
7/9/13,25.07000,25.49000,25.03000,25.48000,30387900,0,0
7/10/13,25.58000,25.83000,25.47000,25.80000,26721800,0,0
7/11/13,25.96000,26.00000,25.45000,25.81000,26777400,0,0
7/12/13,25.74000,25.93000,25.55000,25.91000,16537900,0,0
7/15/13,25.93000,26.43000,25.65000,26.28000,24234000,0,0
7/16/13,26.39000,26.75000,26.01000,26.32000,30817600,0,0
7/17/13,26.37000,26.78000,26.30000,26.65000,21518500,0,0
7/18/13,26.75000,26.77000,26.12000,26.18000,24806900,0,0
7/19/13,25.82000,26.11000,25.60000,25.88000,46539700,0,0
7/22/13,25.99000,26.13000,25.72000,26.05000,27526300,0,0
7/23/13,26.10000,26.30000,25.97000,26.13000,28221600,0,0
7/24/13,26.32000,26.53000,26.05000,26.51000,82635600,0,0
7/25/13,33.54000,34.88000,32.75000,34.36000,365457900,0,0
7/26/13,33.77000,34.73000,33.56000,34.01000,136028900,0,0
7/29/13,34.07000,35.63000,34.01000,35.43000,124718800,0,0
7/30/13,35.65000,37.96000,35.32000,37.63000,173582800,0,0
7/31/13,37.96000,38.31000,36.33000,36.80000,154828700,0,0
8/1/13,37.30000,38.29000,36.92000,37.49000,106066500,0,0
8/2/13,37.66000,38.49000,37.50000,38.05000,73058500,0,0
8/5/13,38.43000,39.32000,38.25000,39.19000,79994800,0,0
8/6/13,39.11000,39.25000,37.94000,38.55000,63950800,0,0
8/7/13,38.61000,38.94000,37.70000,38.87000,68854800,0,0
8/8/13,39.13000,39.19000,38.43000,38.54000,41301000,0,0
8/9/13,38.59000,38.74000,38.01000,38.50000,43532300,0,0
8/12/13,38.20000,38.50000,38.10000,38.22000,31161000,0,0
8/13/13,38.24000,38.32000,36.77000,37.02000,65379200,0,0
8/14/13,36.83000,37.55000,36.62000,36.65000,48423900,0,0
8/15/13,36.36000,37.07000,36.02000,36.56000,56521100,0,0
8/16/13,36.97000,37.49000,36.90000,37.08000,45840800,0,0
8/19/13,37.43000,38.28000,37.14000,37.81000,57609600,0,0
8/20/13,38.35000,38.58000,37.69000,38.41000,57995200,0,0
8/21/13,38.38000,38.85000,38.15000,38.32000,46116900,0,0
8/22/13,38.37000,38.75000,38.34000,38.55000,21931200,0,0
8/23/13,39.00000,40.63000,38.93000,40.55000,86442300,0,0
8/26/13,40.90000,41.94000,40.62000,41.34000,94162400,0,0
8/27/13,40.68000,41.20000,39.42000,39.64000,72695100,0,0
8/28/13,39.96000,40.85000,39.88000,40.55000,57918200,0,0
8/29/13,40.89000,41.78000,40.80000,41.28000,58303400,0,0
8/30/13,42.02000,42.26000,41.06000,41.29000,67735100,0,0
9/3/13,41.84000,42.16000,41.51000,41.87000,48774900,0,0
9/4/13,42.01000,42.17000,41.44000,41.78000,42581900,0,0
9/5/13,41.79000,42.77000,41.77000,42.66000,50035400,0,0
9/6/13,43.09000,44.61000,42.40000,43.95000,117535700,0,0
9/9/13,44.36000,44.79000,43.70000,44.04000,75794700,0,0
9/10/13,44.24000,44.26000,43.23000,43.60000,54540300,0,0
9/11/13,43.39000,45.09000,43.11000,45.04000,72328300,0,0
9/12/13,45.53000,45.62000,44.65000,44.75000,68072300,0,0
9/13/13,45.04000,45.08000,43.93000,44.31000,52765300,0,0
9/16/13,44.85000,44.94000,42.43000,42.51000,70424200,0,0
9/17/13,42.50000,45.44000,42.43000,45.07000,91934600,0,0
9/18/13,44.84000,45.47000,44.40000,45.23000,79317000,0,0
9/19/13,45.51000,46.05000,45.23000,45.98000,63972400,0,0
9/20/13,46.32000,47.60000,45.74000,47.49000,115508400,0,0
9/23/13,47.28000,47.55000,46.29000,47.19000,75177000,0,0
9/24/13,48.51000,49.66000,48.16000,48.45000,136716100,0,0
9/25/13,49.23000,49.54000,48.46000,49.46000,87879700,0,0
9/26/13,50.01000,50.60000,49.50000,50.39000,98220100,0,0
9/27/13,50.29000,51.28000,49.86000,51.24000,81410500,0,0
9/30/13,50.14000,51.60000,49.80000,50.23000,100095000,0,0
10/1/13,49.97000,51.03000,49.45000,50.42000,98114000,0,0
10/2/13,50.13000,51.10000,49.95000,50.28000,62834000,0,0
10/3/13,50.47000,50.72000,49.06000,49.18000,82045000,0,0
10/4/13,49.77000,51.16000,49.57000,51.04000,74447000,0,0
10/7/13,50.73000,51.29000,50.40000,50.52000,57204000,0,0
10/8/13,50.60000,50.60000,47.08000,47.14000,136081000,0,0
10/9/13,47.38000,47.84000,45.26000,46.77000,147297000,0,0
10/10/13,47.87000,49.68000,47.83000,49.05000,99774000,0,0
10/11/13,49.18000,49.87000,48.79000,49.11000,58428000,0,0
10/14/13,48.31000,49.63000,47.91000,49.51000,68781000,0,0
10/15/13,49.99000,51.00000,49.18000,49.50000,81167000,0,0
10/16/13,50.04000,51.24000,49.90000,51.14000,64678000,0,0
10/17/13,51.12000,52.22000,50.95000,52.21000,71522000,0,0
10/18/13,54.18000,54.83000,53.60000,54.22000,88260000,0,0
10/21/13,54.68000,54.81000,53.51000,53.85000,58235000,0,0
10/22/13,54.33000,54.76000,52.20000,52.68000,83204000,0,0
10/23/13,51.75000,52.25000,51.13000,51.90000,57207000,0,0
10/24/13,52.38000,52.84000,51.59000,52.45000,46775000,0,0
10/25/13,53.18000,53.24000,51.88000,51.95000,45085000,0,0
10/28/13,51.54000,51.70000,49.61000,50.23000,73472000,0,0
10/29/13,50.73000,50.79000,49.25000,49.40000,102143000,0,0
10/30/13,50.00000,50.21000,48.75000,49.01000,127073000,0,0
10/31/13,47.16000,52.00000,46.50000,50.21000,248809000,0,0
11/1/13,50.85000,52.09000,49.72000,49.75000,95033000,0,0
11/4/13,49.37000,49.75000,48.02000,48.22000,80371000,0,0
11/5/13,47.79000,50.18000,47.51000,50.11000,76835000,0,0
11/6/13,50.26000,50.45000,48.71000,49.12000,67889000,0,0
11/7/13,49.24000,49.87000,47.30000,47.56000,97128000,0,0
11/8/13,47.81000,48.65000,47.25000,47.53000,70731000,0,0
11/11/13,47.04000,47.53000,45.73000,46.20000,80910000,0,0
11/12/13,46.00000,47.37000,45.83000,46.61000,68196000,0,0
11/13/13,46.23000,48.74000,46.06000,48.71000,79245000,0,0
11/14/13,48.70000,49.57000,48.03000,48.99000,75117000,0,0
11/15/13,49.11000,49.48000,48.71000,49.01000,42453000,0,0
11/18/13,48.47000,48.84000,45.80000,45.83000,85910000,0,0
11/19/13,46.26000,47.00000,45.72000,46.36000,75602000,0,0
11/20/13,46.61000,47.55000,46.31000,46.43000,53933000,0,0
11/21/13,46.99000,47.46000,46.69000,46.70000,34886000,0,0
11/22/13,47.04000,47.27000,45.96000,46.23000,40545000,0,0
11/25/13,46.36000,46.65000,44.04000,44.82000,82565000,0,0
11/26/13,44.66000,46.17000,43.55000,45.89000,82016000,0,0
11/27/13,45.97000,46.67000,45.53000,46.49000,44993000,0,0
11/29/13,46.75000,47.21000,46.50000,47.01000,22953900,0,0
12/2/13,46.90000,47.54000,46.26000,47.06000,50774000,0,0
12/3/13,46.75000,47.20000,46.29000,46.73000,32086000,0,0
12/4/13,46.46000,48.77000,46.26000,48.62000,60890000,0,0
12/5/13,48.15000,48.70000,47.87000,48.34000,43855000,0,0
12/6/13,48.98000,49.39000,47.71000,47.94000,42938000,0,0
12/9/13,48.09000,48.97000,47.74000,48.84000,36056000,0,0
12/10/13,48.64000,50.77000,48.54000,50.25000,68479000,0,0
12/11/13,50.55000,50.77000,49.01000,49.38000,65776000,0,0
12/12/13,51.05000,52.07000,50.66000,51.83000,92723000,0,0
12/13/13,51.66000,53.50000,51.34000,53.32000,82641000,0,0
12/16/13,53.25000,54.50000,52.91000,53.81000,85119000,0,0
12/17/13,54.76000,55.18000,54.24000,54.86000,78751000,0,0
12/18/13,54.86000,55.89000,53.75000,55.57000,76003000,0,0
12/19/13,54.33000,55.19000,53.95000,55.05000,89753200,0,0
12/20/13,54.93000,55.15000,54.23000,55.12000,239824000,0,0
12/23/13,55.50000,58.32000,55.45000,57.77000,98297000,0,0
12/24/13,58.27000,58.58000,56.91000,57.96000,46617800,0,0
12/26/13,58.32000,58.38000,57.37000,57.73000,55101000,0,0
12/27/13,57.48000,57.68000,55.25000,55.44000,60466000,0,0
12/30/13,54.93000,55.18000,53.43000,53.71000,68307000,0,0
12/31/13,54.12000,54.86000,53.91000,54.65000,43076200,0,0
1/2/14,54.83000,55.22000,54.19000,54.71000,43195500,0,0
1/3/14,55.02000,55.65000,54.53000,54.56000,38246200,0,0
1/6/14,54.42000,57.26000,54.05000,57.20000,68852600,0,0
