Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
6/17/86,0.06931,0.07096,0.06931,0.06986,13075200,0,0
6/18/86,0.06986,0.06986,0.06821,0.06931,4348800,0,0
6/19/86,0.06931,0.06986,0.06821,0.06876,8467200,0,0
6/20/86,0.06876,0.06931,0.06876,0.06903,3801600,0,0
6/23/86,0.06903,0.06986,0.06766,0.06986,46195200,0,0
6/24/86,0.06986,0.07041,0.06876,0.06931,14572800,0,0
6/25/86,0.06931,0.06986,0.06821,0.06821,15235200,0,0
6/26/86,0.06821,0.06876,0.06601,0.06601,19152000,0,0
6/27/86,0.06601,0.06656,0.06491,0.06546,10396800,0,0
6/30/86,0.06546,0.06931,0.06491,0.06766,62352000,0,0
7/1/86,0.06766,0.06766,0.06711,0.06766,47577600,0,0
7/2/86,0.06766,0.06766,0.06711,0.06766,52617600,0,0
7/3/86,0.06821,0.06931,0.06821,0.06876,14140800,0,0
7/7/86,0.06876,0.06876,0.06601,0.06601,14054400,0,0
7/8/86,0.06601,0.06601,0.06381,0.06436,14256000,0,0
7/9/86,0.06436,0.06436,0.06106,0.06161,46137600,0,0
7/10/86,0.06161,0.06216,0.05721,0.05996,46886400,0,0
7/11/86,0.05996,0.06271,0.05996,0.06161,17395200,0,0
7/14/86,0.05996,0.06216,0.05996,0.06078,28598400,0,0
7/15/86,0.06078,0.06271,0.05996,0.06161,13190400,0,0
7/16/86,0.06216,0.06381,0.06216,0.06381,9360000,0,0
7/17/86,0.06381,0.06491,0.06326,0.06491,6940800,0,0
7/18/86,0.06491,0.06601,0.06326,0.06546,12326400,0,0
7/21/86,0.06546,0.06656,0.06546,0.06546,3513600,0,0
7/22/86,0.06546,0.06766,0.06546,0.06766,10512000,0,0
7/23/86,0.06766,0.06876,0.06601,0.06601,20793600,0,0
7/24/86,0.06711,0.06931,0.06711,0.06821,14140800,0,0
7/25/86,0.06821,0.06931,0.06821,0.06876,20448000,0,0
7/28/86,0.06876,0.06876,0.06711,0.06711,11808000,0,0
7/29/86,0.06711,0.06766,0.06436,0.06546,14054400,0,0
7/30/86,0.06546,0.06546,0.06106,0.06326,26409600,0,0
7/31/86,0.06326,0.06381,0.06271,0.06271,15638400,0,0
8/1/86,0.06271,0.06326,0.06161,0.06216,12902400,0,0
8/4/86,0.06216,0.06216,0.06051,0.06216,12441600,0,0
8/5/86,0.06216,0.06271,0.06161,0.06161,2822400,0,0
8/6/86,0.06161,0.06216,0.05996,0.06106,18316800,0,0
8/7/86,0.06106,0.06161,0.05996,0.06051,3657600,0,0
8/8/86,0.06051,0.06216,0.06051,0.06106,4147200,0,0
8/11/86,0.06216,0.06381,0.06216,0.06326,7948800,0,0
8/12/86,0.06326,0.06491,0.06326,0.06491,9993600,0,0
8/13/86,0.06491,0.06546,0.06436,0.06546,6883200,0,0
8/14/86,0.06546,0.06766,0.06546,0.06711,20131200,0,0
8/15/86,0.06711,0.06766,0.06656,0.06738,6105600,0,0
8/18/86,0.06738,0.06766,0.06656,0.06656,12787200,0,0
8/19/86,0.06656,0.06683,0.06546,0.06656,20390400,0,0
8/20/86,0.06656,0.06656,0.06601,0.06601,20764800,0,0
8/21/86,0.06601,0.06711,0.06601,0.06601,49536000,0,0
8/22/86,0.06601,0.06656,0.06381,0.06491,5760000,0,0
8/25/86,0.06491,0.06491,0.06381,0.06491,2419200,0,0
8/26/86,0.06491,0.06491,0.06436,0.06436,10857600,0,0
8/27/86,0.06436,0.06491,0.06381,0.06436,9532800,0,0
8/28/86,0.06436,0.06491,0.06436,0.06436,3427200,0,0
8/29/86,0.06436,0.06491,0.06161,0.06271,25430400,0,0
9/2/86,0.06271,0.06271,0.06023,0.06106,5212800,0,0
9/3/86,0.06051,0.06051,0.05776,0.05941,18316800,0,0
9/4/86,0.06051,0.06436,0.06051,0.06436,39427200,0,0
9/5/86,0.06436,0.06711,0.06381,0.06711,26352000,0,0
9/8/86,0.06711,0.06766,0.06656,0.06656,9619200,0,0
9/9/86,0.06656,0.06931,0.06656,0.06766,37526400,0,0
9/10/86,0.06766,0.06821,0.06656,0.06656,10886400,0,0
9/11/86,0.06656,0.06711,0.06381,0.06381,35654400,0,0
9/12/86,0.06381,0.06436,0.06216,0.06216,24451200,0,0
9/15/86,0.06216,0.06326,0.06106,0.06326,22492800,0,0
9/16/86,0.06326,0.06381,0.06216,0.06326,5184000,0,0
9/17/86,0.06326,0.06601,0.06271,0.06491,8035200,0,0
9/18/86,0.06491,0.06656,0.06491,0.06546,5356800,0,0
9/19/86,0.06546,0.06601,0.06491,0.06546,2505600,0,0
9/22/86,0.06546,0.06546,0.06491,0.06491,4492800,0,0
9/23/86,0.06491,0.06656,0.06491,0.06601,5961600,0,0
9/24/86,0.06601,0.06601,0.06491,0.06518,4780800,0,0
9/25/86,0.06518,0.06546,0.06381,0.06381,5155200,0,0
9/26/86,0.06381,0.06436,0.06326,0.06381,2332800,0,0
9/29/86,0.06381,0.06381,0.06216,0.06216,6192000,0,0
9/30/86,0.06216,0.06326,0.06216,0.06216,5184000,0,0
10/1/86,0.06216,0.06326,0.06051,0.06161,32428800,0,0
10/2/86,0.06161,0.06271,0.06106,0.06161,22723200,0,0
10/3/86,0.06161,0.06271,0.06161,0.06216,14716800,0,0
10/6/86,0.06381,0.06821,0.06381,0.06711,85334400,0,0
10/7/86,0.06711,0.06986,0.06711,0.06848,59788800,0,0
10/8/86,0.06848,0.07123,0.06766,0.07041,119606400,0,0
10/9/86,0.07041,0.07426,0.07041,0.07261,92563200,0,0
10/10/86,0.07261,0.07756,0.07151,0.07591,76752000,0,0
10/13/86,0.07591,0.07591,0.07261,0.07261,27129600,0,0
10/14/86,0.07316,0.07426,0.07316,0.07371,12873600,0,0
10/15/86,0.07371,0.07756,0.07371,0.07701,63532800,0,0
10/16/86,0.07701,0.07756,0.07646,0.07701,21859200,0,0
10/17/86,0.07701,0.07976,0.07701,0.07921,124444800,0,0
10/20/86,0.07921,0.08086,0.07756,0.07976,43545600,0,0
10/21/86,0.08031,0.08306,0.08031,0.08306,112377600,0,0
10/22/86,0.08306,0.08389,0.08251,0.08306,54576000,0,0
10/23/86,0.08306,0.08361,0.08224,0.08306,70444800,0,0
10/24/86,0.08306,0.08306,0.08031,0.08251,101376000,0,0
10/27/86,0.08306,0.08526,0.08306,0.08526,125654400,0,0
10/28/86,0.08526,0.08856,0.08526,0.08719,142646400,0,0
10/29/86,0.08719,0.08746,0.08361,0.08471,53222400,0,0
10/30/86,0.08471,0.08746,0.08416,0.08636,44380800,0,0
10/31/86,0.08636,0.08746,0.08471,0.08526,63734400,0,0
11/3/86,0.08581,0.08746,0.08581,0.08691,42192000,0,0
11/4/86,0.08691,0.09021,0.08691,0.09021,54403200,0,0
11/5/86,0.09021,0.09626,0.08966,0.09571,45100800,0,0
11/6/86,0.09571,0.10011,0.09516,0.09791,72576000,0,0
11/7/86,0.09791,0.09846,0.09571,0.09736,44323200,0,0
11/10/86,0.09736,0.09736,0.09296,0.09351,28684800,0,0
11/11/86,0.09406,0.09516,0.09406,0.09406,11894400,0,0
11/12/86,0.09406,0.09626,0.09296,0.09406,34156800,0,0
11/13/86,0.09406,0.09461,0.09241,0.09269,30211200,0,0
11/14/86,0.09269,0.09351,0.09076,0.09351,18720000,0,0
11/17/86,0.09351,0.09516,0.09241,0.09406,24307200,0,0
11/18/86,0.09406,0.09461,0.08911,0.08911,59673600,0,0
11/19/86,0.08911,0.09296,0.08911,0.09241,48729600,0,0
11/20/86,0.09241,0.09956,0.09241,0.09956,98179200,0,0
11/21/86,0.10011,0.10396,0.10011,0.10286,91065600,0,0
11/24/86,0.10286,0.11167,0.09956,0.11112,173836800,0,0
11/25/86,0.11112,0.11277,0.11057,0.11222,95788800,0,0
11/26/86,0.11222,0.11277,0.11112,0.11112,38793600,0,0
11/28/86,0.11112,0.11167,0.10837,0.10947,41328000,0,0
12/1/86,0.10947,0.11002,0.10671,0.10726,40291200,0,0
12/2/86,0.10781,0.11002,0.10781,0.10781,28771200,0,0
12/3/86,0.10781,0.10892,0.10671,0.10699,35164800,0,0
12/4/86,0.10699,0.10947,0.10616,0.10836,42508800,0,0
12/5/86,0.10836,0.10892,0.10781,0.10781,107510400,0,0
12/8/86,0.10781,0.10892,0.10506,0.10671,22665600,0,0
12/9/86,0.10671,0.10726,0.10561,0.10616,16099200,0,0
12/10/86,0.10616,0.10726,0.10506,0.10699,27590400,0,0
12/11/86,0.10699,0.10836,0.10671,0.10781,11635200,0,0
12/12/86,0.10781,0.10781,0.10396,0.10396,25286400,0,0
12/15/86,0.10396,0.10451,0.09956,0.10121,50774400,0,0
12/16/86,0.10176,0.10396,0.10176,0.10231,77299200,0,0
12/17/86,0.10231,0.10396,0.10231,0.10341,23356800,0,0
12/18/86,0.10341,0.10451,0.10286,0.10424,12672000,0,0
12/19/86,0.10451,0.10781,0.10451,0.10671,56592000,0,0
12/22/86,0.10671,0.10892,0.10671,0.10781,18316800,0,0
12/23/86,0.10781,0.10892,0.10781,0.10892,23788800,0,0
12/24/86,0.10892,0.10892,0.10837,0.10864,7027200,0,0
12/26/86,0.10864,0.10947,0.10836,0.10836,3715200,0,0
12/29/86,0.10836,0.10947,0.10396,0.10396,41702400,0,0
12/30/86,0.10396,0.10561,0.10286,0.10506,25401600,0,0
12/31/86,0.10506,0.10781,0.10506,0.10616,23356800,0,0
1/2/87,0.10616,0.10726,0.10451,0.10506,12643200,0,0
1/5/87,0.10506,0.11222,0.10451,0.11112,48499200,0,0
1/6/87,0.11112,0.11332,0.11057,0.11277,40032000,0,0
1/7/87,0.11277,0.11882,0.11277,0.11882,60998400,0,0
1/8/87,0.11937,0.12377,0.11937,0.12267,61488000,0,0
1/9/87,0.12267,0.12817,0.12212,0.12762,63705600,0,0
1/12/87,0.12762,0.13697,0.12652,0.13587,128793600,0,0
1/13/87,0.13477,0.13477,0.12982,0.13202,76320000,0,0
1/14/87,0.13202,0.13257,0.12927,0.13202,69465600,0,0
1/15/87,0.13202,0.14247,0.13202,0.13917,117014400,0,0
1/16/87,0.13917,0.13917,0.13312,0.13587,65433600,0,0
1/19/87,0.13587,0.14082,0.13312,0.14082,88243200,0,0
1/20/87,0.14082,0.14632,0.14027,0.14302,95760000,0,0
1/21/87,0.14302,0.15292,0.14027,0.14907,108489600,0,0
1/22/87,0.14907,0.16447,0.14467,0.16392,116035200,0,0
1/23/87,0.16392,0.17052,0.14852,0.14852,317894400,0,0
1/26/87,0.14962,0.15292,0.14467,0.15127,116553600,0,0
1/27/87,0.15127,0.15952,0.15127,0.15732,114105600,0,0
1/28/87,0.15732,0.16007,0.15292,0.15787,76723200,0,0
1/29/87,0.15787,0.15952,0.14797,0.15127,79228800,0,0
1/30/87,0.15127,0.16117,0.14907,0.16090,104169600,0,0
2/2/87,0.16090,0.16392,0.16062,0.16062,46915200,0,0
2/3/87,0.16062,0.16227,0.15512,0.15787,59328000,0,0
2/4/87,0.15787,0.15897,0.15622,0.15842,31737600,0,0
2/5/87,0.15842,0.15952,0.15567,0.15732,42652800,0,0
2/6/87,0.15732,0.15815,0.15072,0.15155,45619200,0,0
2/9/87,0.15127,0.15127,0.14935,0.15017,136080000,0,0
2/10/87,0.15017,0.15072,0.14687,0.15072,44668800,0,0
2/11/87,0.15127,0.15787,0.15127,0.15787,60307200,0,0
2/12/87,0.15787,0.16970,0.15787,0.16887,185731200,0,0
2/13/87,0.16887,0.17107,0.16337,0.16722,81763200,0,0
2/17/87,0.16722,0.16887,0.16337,0.16832,70732800,0,0
2/18/87,0.16832,0.17107,0.15732,0.15787,128592000,0,0
2/19/87,0.15732,0.15732,0.14962,0.15127,317750400,0,0
2/20/87,0.15127,0.15127,0.14742,0.14962,87897600,0,0
2/23/87,0.14962,0.16117,0.14632,0.15897,125913600,0,0
2/24/87,0.15897,0.16722,0.15897,0.16667,120816000,0,0
2/25/87,0.16667,0.16970,0.16282,0.16392,65001600,0,0
2/26/87,0.16392,0.17492,0.16062,0.16997,145209600,0,0
2/27/87,0.16997,0.17107,0.16612,0.16887,37555200,0,0
3/2/87,0.16887,0.16887,0.16282,0.16392,79516800,0,0
3/3/87,0.16392,0.16557,0.16172,0.16392,81100800,0,0
3/4/87,0.16392,0.17602,0.16337,0.17547,98179200,0,0
3/5/87,0.17547,0.18758,0.17547,0.18373,128188800,0,0
3/6/87,0.18373,0.18483,0.17877,0.18318,63561600,0,0
3/9/87,0.18318,0.18373,0.17877,0.17987,38275200,0,0
3/10/87,0.17987,0.18758,0.17932,0.18538,74102400,0,0
3/11/87,0.18813,0.18923,0.18593,0.18813,43862400,0,0
3/12/87,0.18813,0.19033,0.18373,0.18895,71337600,0,0
3/13/87,0.18895,0.19033,0.17822,0.18207,105120000,0,0
3/16/87,0.18152,0.18152,0.17547,0.18097,88473600,0,0
3/17/87,0.18097,0.18813,0.18042,0.18703,54547200,0,0
3/18/87,0.18813,0.19858,0.18813,0.19693,119347200,0,0
3/19/87,0.19693,0.20078,0.19363,0.20078,62812800,0,0
3/20/87,0.20078,0.20078,0.19748,0.19858,38246400,0,0
3/23/87,0.19858,0.20133,0.19528,0.19720,67478400,0,0
3/24/87,0.19253,0.19968,0.19253,0.19858,69609600,0,0
3/25/87,0.19858,0.19968,0.19638,0.19775,33840000,0,0
3/26/87,0.19775,0.19803,0.19583,0.19638,33379200,0,0
3/27/87,0.19748,0.20628,0.19748,0.20188,120873600,0,0
3/30/87,0.20188,0.21288,0.19473,0.21288,186134400,0,0
3/31/87,0.21013,0.21783,0.21013,0.21288,125337600,0,0
4/1/87,0.21288,0.21728,0.19913,0.20023,259430400,0,0
4/2/87,0.20353,0.21343,0.20353,0.20903,159955200,0,0
4/3/87,0.20903,0.22058,0.20903,0.21948,155606400,0,0
4/6/87,0.21948,0.22003,0.21453,0.21838,98956800,0,0
4/7/87,0.21838,0.21838,0.20683,0.20683,73728000,0,0
4/8/87,0.20683,0.21508,0.20683,0.21288,106214400,0,0
4/9/87,0.21288,0.21288,0.20738,0.20903,71568000,0,0
4/10/87,0.20903,0.21068,0.20848,0.21040,43372800,0,0
4/13/87,0.21013,0.21013,0.20243,0.20353,50256000,0,0
4/14/87,0.20353,0.21013,0.20023,0.20683,87379200,0,0
4/15/87,0.20848,0.21343,0.20848,0.21123,95961600,0,0
4/16/87,0.21123,0.22113,0.21068,0.21673,188092800,0,0
4/20/87,0.21673,0.21893,0.21013,0.21068,100310400,0,0
4/21/87,0.21068,0.21563,0.20628,0.21398,113184000,0,0
4/22/87,0.21398,0.21728,0.21398,0.21673,74678400,0,0
4/23/87,0.21673,0.21893,0.21343,0.21673,48326400,0,0
4/24/87,0.21673,0.21893,0.21398,0.21783,54172800,0,0
4/27/87,0.21783,0.21948,0.21398,0.21783,53107200,0,0
4/28/87,0.21783,0.23433,0.21563,0.23378,111081600,0,0
4/29/87,0.23378,0.23983,0.22718,0.22718,85161600,0,0
4/30/87,0.22718,0.23378,0.22388,0.22883,88041600,0,0
5/1/87,0.22883,0.23158,0.22608,0.23103,37843200,0,0
5/4/87,0.23103,0.23708,0.22993,0.23543,34531200,0,0
5/5/87,0.23598,0.25469,0.23598,0.25469,110995200,0,0
5/6/87,0.25469,0.25689,0.24753,0.24863,153504000,0,0
5/7/87,0.24863,0.26074,0.24698,0.26019,289699200,0,0
5/8/87,0.26074,0.28219,0.26074,0.27834,150048000,0,0
5/11/87,0.27834,0.27834,0.27036,0.27064,127382400,0,0
5/12/87,0.27064,0.27339,0.25744,0.26129,148464000,0,0
5/13/87,0.26294,0.26899,0.26294,0.26789,73382400,0,0
5/14/87,0.26789,0.27504,0.26789,0.27009,59961600,0,0
5/15/87,0.26954,0.26954,0.26239,0.26239,84326400,0,0
5/18/87,0.26239,0.26239,0.24643,0.25359,172598400,0,0
5/19/87,0.25359,0.25359,0.24478,0.24478,78336000,0,0
5/20/87,0.24368,0.24368,0.23598,0.24093,228355200,0,0
5/21/87,0.24148,0.24808,0.24148,0.24533,93312000,0,0
5/22/87,0.24533,0.24643,0.23708,0.23818,64627200,0,0
5/26/87,0.23818,0.24203,0.23763,0.24093,46886400,0,0
5/27/87,0.24093,0.24643,0.23983,0.24093,48758400,0,0
5/28/87,0.24093,0.25634,0.24038,0.25579,108662400,0,0
5/29/87,0.25579,0.26019,0.25304,0.25359,80380800,0,0
6/1/87,0.25359,0.25359,0.24863,0.24863,30326400,0,0
6/2/87,0.24863,0.25249,0.24423,0.24753,51552000,0,0
6/3/87,0.24863,0.25249,0.24863,0.24918,21628800,0,0
6/4/87,0.24918,0.24918,0.24588,0.24753,20390400,0,0
6/5/87,0.24753,0.24863,0.23543,0.24038,59270400,0,0
6/8/87,0.24038,0.24203,0.23653,0.24148,111571200,0,0
6/9/87,0.24148,0.24203,0.23873,0.23983,25833600,0,0
6/10/87,0.23983,0.24093,0.22278,0.22773,176256000,0,0
6/11/87,0.23158,0.23268,0.21398,0.21453,268704000,0,0
6/12/87,0.21453,0.22333,0.21398,0.21618,196156800,0,0
6/15/87,0.21618,0.21948,0.21178,0.21618,125222400,0,0
6/16/87,0.21618,0.22333,0.21563,0.22058,73526400,0,0
6/17/87,0.22168,0.22883,0.22168,0.22828,71078400,0,0
6/18/87,0.22773,0.23103,0.22443,0.23076,56188800,0,0
6/19/87,0.23158,0.23378,0.22883,0.22993,40809600,0,0
6/22/87,0.23103,0.23103,0.22663,0.22828,87436800,0,0
6/23/87,0.22828,0.22828,0.22113,0.22608,100771200,0,0
6/24/87,0.22718,0.23323,0.22718,0.23048,82684800,0,0
6/25/87,0.22993,0.23103,0.22773,0.22993,44035200,0,0
6/26/87,0.23048,0.23158,0.22828,0.23048,21945600,0,0
6/29/87,0.23048,0.23048,0.22553,0.22938,25632000,0,0
6/30/87,0.22993,0.23048,0.22388,0.22443,38332800,0,0
7/1/87,0.22388,0.22718,0.22333,0.22553,21945600,0,0
7/2/87,0.22608,0.22608,0.21728,0.22003,56880000,0,0
7/6/87,0.21948,0.22223,0.21343,0.21453,65491200,0,0
7/7/87,0.21398,0.21398,0.19693,0.19858,197078400,0,0
7/8/87,0.20023,0.20848,0.19473,0.20518,193449600,0,0
7/9/87,0.20628,0.21563,0.20518,0.21068,92707200,0,0
7/10/87,0.20958,0.21453,0.20683,0.21343,75830400,0,0
7/13/87,0.21343,0.21893,0.21123,0.21838,48326400,0,0
7/14/87,0.22003,0.23158,0.21893,0.23103,152812800,0,0
7/15/87,0.23103,0.23268,0.22498,0.22498,96768000,0,0
7/16/87,0.22553,0.22663,0.22003,0.22443,72979200,0,0
7/17/87,0.22443,0.22883,0.22388,0.22498,51264000,0,0
7/20/87,0.22443,0.22443,0.21838,0.21893,42019200,0,0
7/21/87,0.21893,0.22223,0.21673,0.21838,36547200,0,0
7/22/87,0.21838,0.22113,0.21673,0.22003,53366400,0,0
7/23/87,0.22003,0.22003,0.20683,0.21508,148492800,0,0
7/24/87,0.21563,0.21893,0.21508,0.21673,57744000,0,0
7/27/87,0.21673,0.21948,0.21343,0.21948,41817600,0,0
7/28/87,0.22058,0.22388,0.21838,0.21893,38160000,0,0
7/29/87,0.21893,0.21948,0.21508,0.21838,27676800,0,0
7/30/87,0.21838,0.21838,0.21123,0.21343,55555200,0,0
7/31/87,0.21233,0.21233,0.20243,0.20683,186624000,0,0
8/3/87,0.20683,0.20793,0.20078,0.20188,116352000,0,0
8/4/87,0.20188,0.20628,0.20188,0.20628,135072000,0,0
8/5/87,0.20683,0.21673,0.20628,0.21398,211190400,0,0
8/6/87,0.21453,0.22361,0.21453,0.22223,152553600,0,0
8/7/87,0.22223,0.22993,0.22168,0.22773,171014400,0,0
8/10/87,0.22828,0.22883,0.22553,0.22773,56448000,0,0
8/11/87,0.22883,0.22993,0.22223,0.22333,68544000,0,0
8/12/87,0.22333,0.22388,0.22003,0.22003,42364800,0,0
8/13/87,0.22003,0.22993,0.22003,0.22663,80640000,0,0
8/14/87,0.22663,0.22828,0.22553,0.22773,50832000,0,0
8/17/87,0.22773,0.22938,0.22663,0.22938,33667200,0,0
8/18/87,0.22773,0.22883,0.22333,0.22553,46944000,0,0
8/19/87,0.22553,0.22608,0.22113,0.22553,48902400,0,0
8/20/87,0.22553,0.23268,0.22553,0.23158,82051200,0,0
8/21/87,0.23103,0.23818,0.23103,0.23543,68976000,0,0
8/24/87,0.23543,0.24698,0.23213,0.24588,97747200,0,0
8/25/87,0.24808,0.25689,0.24533,0.25249,185961600,0,0
8/26/87,0.25249,0.25964,0.25138,0.25414,114105600,0,0
8/27/87,0.25414,0.25579,0.25138,0.25469,72432000,0,0
8/28/87,0.25524,0.26679,0.25524,0.26459,114796800,0,0
8/31/87,0.26349,0.26459,0.25689,0.26129,84326400,0,0
9/1/87,0.25964,0.26129,0.24863,0.24973,93859200,0,0
9/2/87,0.24753,0.25359,0.24698,0.25304,78393600,0,0
9/3/87,0.25579,0.25909,0.25028,0.25359,70934400,0,0
9/4/87,0.25359,0.25414,0.24588,0.24643,48355200,0,0
9/8/87,0.24588,0.24643,0.23818,0.24533,96336000,0,0
9/9/87,0.24643,0.25083,0.24533,0.24808,60710400,0,0
9/10/87,0.24918,0.25469,0.24863,0.25193,58176000,0,0
9/11/87,0.25193,0.25634,0.25083,0.25579,41040000,0,0
9/14/87,0.25634,0.26404,0.25634,0.26239,94464000,0,0
9/15/87,0.26294,0.26294,0.25579,0.25936,39052800,0,0
9/16/87,0.25964,0.26404,0.25689,0.25689,57715200,0,0
9/17/87,0.25744,0.25854,0.25028,0.25524,69436800,0,0
9/18/87,0.25524,0.25524,0.25083,0.25304,31651200,0,0
9/21/87,0.23543,0.25193,0.23323,0.23543,85550400,0,2
9/22/87,0.23543,0.25414,0.23323,0.25193,82008000,0,0
9/23/87,0.25414,0.26569,0.25414,0.26514,107697600,0,0
9/24/87,0.26404,0.27834,0.26404,0.26954,118440000,0,0
9/25/87,0.27064,0.28604,0.26954,0.27284,82454400,0,0
9/28/87,0.27284,0.28714,0.27174,0.28164,95544000,0,0
9/29/87,0.28384,0.28714,0.27999,0.28274,57412800,0,0
9/30/87,0.28164,0.29319,0.28164,0.29154,85680000,0,0
10/1/87,0.29154,0.30254,0.29044,0.30144,127224000,0,0
10/2/87,0.30364,0.32014,0.30254,0.31904,131644800,0,0
10/5/87,0.32344,0.34765,0.32344,0.34765,184320000,0,0
10/6/87,0.34765,0.34875,0.32289,0.32454,203040000,0,0
10/7/87,0.32564,0.33115,0.31464,0.32124,125640000,0,0
10/8/87,0.32234,0.32675,0.30584,0.31684,96940800,0,0
10/9/87,0.31794,0.33115,0.31574,0.31574,93888000,0,0
10/12/87,0.31684,0.32124,0.30364,0.31464,117187200,0,0
10/13/87,0.31794,0.32565,0.31244,0.32234,96811200,0,0
10/14/87,0.32234,0.32895,0.31134,0.31354,114220800,0,0
10/15/87,0.31024,0.32014,0.30804,0.31024,128822400,0,0
10/16/87,0.31024,0.32785,0.28274,0.28494,210240000,0,0
10/19/87,0.27064,0.27944,0.19803,0.19913,146880000,0,0
10/20/87,0.20243,0.22883,0.18923,0.21123,324000000,0,0
10/21/87,0.22773,0.26624,0.22003,0.24918,262080000,0,0
10/22/87,0.24973,0.25524,0.22443,0.23433,223200000,0,0
